gene_id,expected_LoF,observed_LoF,observed/expected_LoF,gene_LoF,gene_length,obs_lof,exp_lof,oe_lof,mu_lof,oe_lof_lower,oe_lof_upper,expected/gene_length,lower_oe_bound,LOEUF_LoF,posterior_distribution_mean_LoF
ENSG00000204406,27.713414054487487,2.0,0.07216721823113492,MBD5,497226,2.0,46.4,0.043102999999999995,2.4414e-06,0.017,0.136,5.573605172393939e-05,0.029602960296029605,0.22722272227222723,0.10825082734727018
ENSG00000135999,8.40573280940236,0.0,0.0,EPC2,143122,2.0,39.562,0.050553,2.2213e-06,0.02,0.159,5.873124194325373e-05,0.006000600060006001,0.3562356235623563,0.11886634536440817
ENSG00000168280,9.241779028193646,0.0,0.0,KIF5C,250455,2.0,53.68600000000001,0.037254,2.7873e-06,0.014,0.117,3.689995818887084e-05,0.0054005400540054005,0.32403240324032406,0.10810427712160167
ENSG00000150556,1.543639461379604,2.0,1.2956393316173265,LYPD6B,177156,7.0,11.674000000000001,0.59964,7.455800000000001e-07,0.34,1.126,8.713447252024227e-06,0.4296429642964297,1.9133913391339135,1.2139430287457365
ENSG00000187123,2.4134399471817036,3.0,1.2430390089064582,LYPD6,144164,9.0,10.535,0.85426,7.626e-07,0.514,1.481,1.6740933569973804e-05,0.5052505250525052,1.9061906190619062,1.2343289240045834
ENSG00000168288,4.268255184082211,1.0,0.23428777260772585,MMADHC,18183,10.0,17.066,0.58596,1.0238e-06,0.36,0.994,0.00023473877710400982,0.08320832083208321,1.1015101510151015,0.4652211183546434
ENSG00000115963,1.4005031050848833,0.0,0.0,RND3,70817,0.0,10.571,0.0,4.4590000000000004e-07,0.0,0.283,1.9776368740343183e-05,0.034203420342034205,1.5911591159115912,0.5845987059162112
ENSG00000184898,1.1146033238938642,0.0,0.0,RBM43,13940,2.0,5.603,0.35695,2.3375e-07,0.145,1.119,7.995719683600173e-05,0.0408040804080408,1.6887688768876887,0.6559342407420283
ENSG00000123609,2.937316920875232,1.0,0.3404467501933806,NMI,19593,10.0,15.155,0.65984,7.2359e-07,0.406,1.119,0.00014991664986858735,0.11961196119611961,1.4851485148514851,0.6472365835058148
ENSG00000123610,6.103997427908785,5.0,0.8191353386125177,TNFAIP6,22455,11.0,14.822000000000001,0.74215,6.9327e-07,0.466,1.228,0.0002718324394526291,0.42604260426042606,1.638963896389639,0.9600068290933207
ENSG00000080345,35.36651589665499,1.0,0.02827533260336174,RIF1,98131,6.0,105.05,0.057116999999999994,5.1463999999999995e-06,0.03,0.113,0.0003604010546784909,0.010001000100010001,0.1342134213421342,0.05655090103046186
ENSG00000183091,110.08238396299498,37.0,0.3361119069917474,NEB,249152,145.0,392.54,0.36939,2.0512e-05,0.322,0.424,0.00044182821716460223,0.25862586258625864,0.44224422442244227,0.345196012586119
ENSG00000162980,0.9752036951844811,0.0,0.0,ARL5A,39509,3.0,9.7142,0.30883,4.1268e-07,0.14,0.798,2.4683077151648515e-05,0.0448044804480448,1.7297729772977297,0.6937793906837602
ENSG00000182389,4.972623164856598,1.0,0.20110110234521225,CACNB4,266304,9.0,32.001999999999995,0.28123000000000004,1.8707e-06,0.169,0.491,1.867273178343772e-05,0.07140714071407141,0.9514951495149515,0.4012482665311696
ENSG00000115145,5.676051601933288,2.0,0.35235761410604355,STAM2,59192,13.0,28.205,0.46091000000000004,1.1903e-06,0.299,0.733,9.589220843920273e-05,0.14401440144014402,1.1051105110511052,0.5270221378201115
ENSG00000157827,11.050935777305787,4.0,0.3619602973545828,FMNL2,314598,9.0,54.56100000000001,0.16495,2.7699e-06,0.098,0.288,3.512716475408549e-05,0.17821782178217824,0.8282828282828283,0.45244536623364284
ENSG00000196504,8.76569955949619,3.0,0.3422430782207217,PRPF40A,66405,14.0,54.721000000000004,0.25584,2.9061e-06,0.168,0.4,0.00013200360755208476,0.1558155815581558,0.8844884488448845,0.4562804269738945
ENSG00000177917,1.9321899380917864,0.0,0.0,ARL6IP6,43361,4.0,8.7348,0.45793999999999996,3.7140999999999996e-07,0.225,1.047,4.456054837507868e-05,0.025802580258025804,1.3767376737673769,0.4746094026286849
ENSG00000144278,8.999247107818569,2.0,0.22224081370789284,GALNT13,581936,3.0,27.250999999999998,0.11009000000000001,1.2994e-06,0.049,0.285,1.546432444086389e-05,0.09080908090809081,0.6996699669966997,0.3333562831306195
ENSG00000162989,6.998449196011579,0.0,0.0,KCNJ3,160053,1.0,18.555999999999997,0.05389,1.1025e-06,0.018,0.256,4.372582329610554e-05,0.007200720072007201,0.42804280428042807,0.1427871462051597
ENSG00000153234,9.658998411514332,0.0,0.0,NR4A2,17917,0.0,22.421,0.0,1.1158e-06,0.0,0.133,0.0005390968583755279,0.005200520052005201,0.31003100310031007,0.10343041725836773
ENSG00000115159,12.645271922897233,6.0,0.4744856446412664,GPD2,178446,22.0,36.516999999999996,0.60246,1.8019e-06,0.429,0.86,7.086329714814137e-05,0.25982598259825984,0.9364936493649365,0.553559043046896
ENSG00000136542,14.072669499539534,13.0,0.9237764022259861,GALNT5,56614,26.0,36.760999999999996,0.70726,1.9592e-06,0.517,0.981,0.0002485722524382579,0.6012601260126013,1.464946494649465,0.9934999114254841
ENSG00000136541,1.4431952574664355,2.0,1.3858138665942188,ERMN,9089,9.0,12.213,0.7369399999999999,6.5319e-07,0.443,1.285,0.00015878482313416608,0.4454445444544455,1.9193919391939194,1.235221549931575
ENSG00000115165,3.574241365823892,1.0,0.279779650462831,CYTIP,74343,8.0,20.379,0.39255999999999996,1.2148e-06,0.229,0.708,4.8077712304102495e-05,0.09900990099009901,1.2883288328832885,0.548251599249231
ENSG00000123612,8.872173793322991,5.0,0.5635597449367925,ACVR1C,102239,10.0,26.748,0.37385,1.5644e-06,0.23,0.634,8.677876146404984e-05,0.29442944294429446,1.1835183518351835,0.675695204321259
ENSG00000115170,8.961831737723134,3.0,0.334752993338635,ACVR1,139417,6.0,26.058000000000003,0.23026,1.425e-06,0.125,0.454,6.428076732194161e-05,0.15241524152415242,0.8650865086508651,0.4463057949824259
ENSG00000007001,2.8731609296614624,1.0,0.34804872559569006,UPP2,259453,7.0,14.663,0.47738,7.8316e-07,0.27,0.897,1.1073916777456658e-05,0.12221222122212222,1.5053505350535055,0.6585827025902967
ENSG00000153237,10.576713719874551,10.0,0.9454732599228004,CCDC148,285673,42.0,35.924,1.1691,1.6665e-06,0.912,1.512,3.702384796559196e-05,0.5826582658265826,1.5827582758275829,1.0335560942363522
ENSG00000144283,24.479271612027414,11.0,0.44935977566405055,PKP4,225916,32.0,67.057,0.47721,4.0137e-06,0.359,0.641,0.00010835563489096573,0.2828282828282828,0.7438743874387439,0.49021066425491566
ENSG00000115183,20.890676890813253,9.0,0.4308141879288641,TANC1,264025,24.0,78.654,0.30513,4.215e-06,0.22,0.429,7.91238590694565e-05,0.25962596259625964,0.7518751875187519,0.47868242950447787
ENSG00000196151,5.400451211404988,5.0,0.9258485641793612,WDSUB1,51007,21.0,22.243000000000002,0.94411,1.0026000000000002e-06,0.669,1.359,0.00010587666813192284,0.47844784478447844,1.7531753175317533,1.058898058609818
ENSG00000123636,40.57653143797702,11.0,0.27109266391618453,BAZ2B,297714,22.0,109.19,0.20148,6.0398e-06,0.143,0.288,0.0001362936625015183,0.17061706170617064,0.44864486448644864,0.29573745154492864
ENSG00000136536,14.114357697270467,4.0,0.2833993643772786,MARCH7,58539,7.0,34.209,0.20462,1.9651e-06,0.115,0.384,0.000241110331527195,0.13961396139613963,0.6484648464846485,0.35424917639769493
ENSG00000241399,2.4236381293278453,3.0,1.23780855058259,CD302,29390,9.0,10.433,0.86261,4.3907e-07,0.519,1.494,8.246472029016146e-05,0.5038503850385039,1.9055905590559057,1.2324163247913726
ENSG00000248672,40.50251419910184,31.0,0.7653845844633378,LY75-CD302,132860,84.0,108.73,0.77254,5.087e-06,0.647,0.926,0.0003048510778195231,0.5752575257525753,1.032903290329033,0.7900744095348425
ENSG00000054219,37.921118228301694,28.0,0.7383748504310388,LY75,132899,84.0,108.73,0.77254,5.087e-06,0.647,0.926,0.00028533787483955256,0.547054705470547,1.0123012301230123,0.764745380475844
ENSG00000153246,33.69412369946684,21.0,0.623254077990231,PLA2R1,130603,60.0,85.685,0.70024,4.0007e-06,0.568,0.868,0.00025798889535054204,0.44204420442044207,0.8974897489748975,0.6529328435556487
ENSG00000115221,12.403846531373235,12.0,0.9674418310197744,ITGB6,172223,35.0,37.606,0.93071,1.8806e-06,0.71,1.234,7.202200943760842e-05,0.6196619661966197,1.5555555555555556,1.0442324330855026
ENSG00000153250,6.090142337325229,0.0,0.0,RBMS1,221644,7.0,27.070999999999998,0.25858000000000003,1.3369999999999999e-06,0.146,0.486,2.747713602590293e-05,0.0084008400840084,0.4918491849184919,0.1640895352371623
ENSG00000136560,4.948150024575442,0.0,0.0,TANK,99314,3.0,19.179000000000002,0.15642,9.6989e-07,0.07,0.404,4.982328800144433e-05,0.0102010201020102,0.6050605060506051,0.20189510141267214
ENSG00000115233,2.2490745585859777,1.0,0.4446273229059658,PSMD14,103680,1.0,15.94,0.062736,6.756e-07,0.021,0.298,2.169246294932463e-05,0.15241524152415242,1.6857685768576858,0.7826180588729601
ENSG00000136535,7.80933926914867,0.0,0.0,TBR1,9777,1.0,24.45,0.0409,1.119e-06,0.014,0.194,0.0007987459618644441,0.006400640064006401,0.38343834383438347,0.12795149333839234
ENSG00000144290,11.136303391467811,2.0,0.1795928082861248,SLC4A10,560950,14.0,58.293,0.24017,3.0332e-06,0.158,0.375,1.9852577576375455e-05,0.07340734073407341,0.5652565256525652,0.26938910717166564
ENSG00000197635,12.309714393604033,5.0,0.40618326633134033,DPP4,82302,23.0,52.863,0.43508,2.3395e-06,0.312,0.616,0.00014956762160827237,0.21222122212221223,0.8540854085408541,0.48741685937552687
ENSG00000115263,2.9910678555644035,1.0,0.33432875758390435,GCG,9523,4.0,10.399000000000001,0.38464,5.989e-07,0.188,0.88,0.000314088822384165,0.11761176117611762,1.4683468346834685,0.6379313052491411
ENSG00000078098,12.429525912841193,9.0,0.7240823232607705,FAP,74468,47.0,54.476000000000006,0.86277,2.5465e-06,0.682,1.1,0.00016691096729925864,0.43644364436443644,1.2627262726272628,0.8042165685761219
ENSG00000115267,19.32660778120591,26.0,1.3452955787349088,IFIH1,51625,59.0,47.326,1.2467,2.4156000000000002e-06,1.01,1.548,0.00037436528389745105,0.9838983898389839,1.8135813581358136,1.3817598364977324
ENSG00000115271,3.804841902998021,3.0,0.7884690288014735,GCA,52756,8.0,13.437999999999999,0.59533,6.65e-07,0.348,1.074,7.212150092876679e-05,0.35223522352235226,1.7463746374637463,0.9742679647671737
ENSG00000184611,24.04689835491038,4.0,0.1663416188218386,KCNH7,467324,13.0,56.371,0.23060999999999998,3.4260000000000003e-06,0.149,0.367,5.1456587624240096e-05,0.082008200820082,0.38063806380638066,0.20792702352729764
ENSG00000115290,7.044238453311789,5.0,0.7097999355273518,GRB14,129037,8.0,29.122,0.27471,1.4718e-06,0.16,0.496,5.459084179973023e-05,0.37043704370437047,1.4693469346934693,0.8446851303225624
ENSG00000082438,14.784117683600616,4.0,0.2705606168460785,COBLL1,190056,11.0,41.986999999999995,0.26199,2.1269e-06,0.164,0.434,7.778821864924347e-05,0.1332133213321332,0.6190619061906191,0.33820076188979525
ENSG00000169507,3.2052839485308495,3.0,0.9359545201525931,SLC38A11,59340,20.0,16.906,1.183,7.959000000000001e-07,0.831,1.697,5.4015570416765245e-05,0.40864086408640865,1.8345834583458347,1.0842436231912531
ENSG00000153253,32.22061691010919,3.0,0.0931080869236477,SCN3A,116546,8.0,83.095,0.096275,4.7618e-06,0.056,0.174,0.0002764626577498086,0.04240424042404241,0.24062406240624062,0.12414411589789949
ENSG00000136531,29.791772136415926,1.0,0.03356631473351166,SCN2A,152907,5.0,82.663,0.060487,4.6768e-06,0.031,0.127,0.0001948358946053217,0.012001200120012002,0.15921592159215922,0.06713282811844833
ENSG00000178662,5.049357692961779,2.0,0.3960899824521778,CSRNP3,219761,5.0,23.6,0.21186999999999998,1.7690000000000001e-06,0.11,0.445,2.2976586805492237e-05,0.16181618161816183,1.2339233923392339,0.5899308852181933
ENSG00000115339,10.382463107060644,5.0,0.4815812922657751,GALNT3,47092,18.0,30.939,0.58178,1.6274e-06,0.401,0.863,0.00022047190832966628,0.2516251625162516,1.0125012501250126,0.57783587638263
ENSG00000123607,27.596376646740687,14.0,0.5073129773235463,TTC21B,96369,53.0,78.175,0.67797,3.9321e-06,0.543,0.852,0.0002863615545117277,0.33503350335033505,0.7930793079307931,0.5435496185012128
ENSG00000144285,34.219400775633936,0.0,0.0,SCN1A,138854,2.0,88.48700000000001,0.022602,5.6423e-06,0.008,0.071,0.0002464415917124025,0.0014001400140014,0.08740874087408741,0.02912329260909125
ENSG00000169432,18.648929148210215,15.0,0.8043357278473863,SCN9A,180809,43.0,78.344,0.54886,4.2404e-06,0.429,0.708,0.0001031415977534869,0.538053805380538,1.2385238523852387,0.8579217110749237
ENSG00000136546,11.72624158595422,7.0,0.596951712847589,SCN7A,90675,37.0,62.097,0.5958399999999999,2.9982e-06,0.457,0.784,0.0001293216607218552,0.33943394339433947,1.121112111211121,0.6821295264479789
ENSG00000163092,65.76935199548788,46.0,0.6994139155142632,XIRP2,371267,95.0,121.37,0.7827,6.2715e-06,0.662,0.928,0.0001771483918459973,0.5522552255225522,0.8942894289428943,0.7146185658515295
ENSG00000198648,9.49965386982716,3.0,0.31580097981555016,STK39,294122,3.0,33.715,0.08898099999999999,1.7844e-06,0.04,0.23,3.229834514190424e-05,0.14381438143814382,0.8160816081608161,0.42105516527215475
ENSG00000172292,8.596708463601786,3.0,0.3489707732560564,CERS6,319273,8.0,28.228,0.28341,1.5864e-06,0.165,0.511,2.692588619645816e-05,0.15901590159015902,0.9018901890189019,0.46523659629500835
ENSG00000163072,7.809578001103029,9.0,1.152431027480465,NOSTRIN,78976,28.0,35.075,0.79828,1.6795e-06,0.59,1.094,9.888545888754848e-05,0.6878687868786879,1.8205820582058208,1.2275140067574164
ENSG00000152253,2.2799197470306947,0.0,0.0,SPC25,79240,5.0,13.888,0.36001,9.527899999999999e-07,0.187,0.757,2.877233401098807e-05,0.022202220222022204,1.2343234323432344,0.4173707856360819
ENSG00000152254,5.574638044282389,7.0,1.255686906377631,G6PC2,8756,21.0,16.248,1.2925,8.566200000000001e-07,0.913,1.801,0.0006366649205439,0.6926692669266927,1.886788678867887,1.293960440848433
ENSG00000073734,21.469536139991767,13.0,0.6055091230305912,ABCB11,108385,31.0,65.551,0.47291000000000005,3.398e-06,0.354,0.638,0.00019808586188118068,0.39423942394239425,0.9626962696269628,0.6520866262595221
ENSG00000073737,3.277187974181511,6.0,1.8308379156976862,DHRS9,31379,11.0,11.079,0.9928899999999999,4.6523999999999995e-07,0.623,1.618,0.00010443889142998538,0.8520852085208521,1.9533953395339534,1.4854682309333205
ENSG00000081479,102.57888888845457,14.0,0.13648032408718871,LRP2,235577,47.0,240.67,0.19529000000000002,1.4103e-05,0.154,0.249,0.00043543677391449324,0.09020902090209021,0.21342134213421343,0.14622891866484503
ENSG00000163093,5.25859653933969,2.0,0.3803296155234483,BBS5,46745,12.0,21.838,0.54951,1.0206e-06,0.351,0.89,0.00011249538002652028,0.15541554155415543,1.1885188518851886,0.5674962040239494
ENSG00000251569,7.513471533200386,2.0,0.26618853763702144,RP11-724O16.1,46443,15.0,31.171,0.48122,1.4117e-06,0.321,0.741,0.0001617783419072925,0.10881088108810881,0.8378837883788379,0.39921560506247483
ENSG00000239474,8.208311659769269,2.0,0.24365546569125018,KLHL41,16561,10.0,21.326,0.46891000000000005,9.8404e-07,0.288,0.795,0.0004956410639314818,0.09960996099609962,0.7668766876687669,0.3654632168455533
ENSG00000138399,9.808455909411578,12.0,1.2234341583251198,FASTKD1,44127,42.0,39.63,1.0598,2.1425e-06,0.827,1.371,0.000222277877703256,0.7780778077807781,1.8287828782878288,1.2824154619109307
ENSG00000138398,5.769339073462628,2.0,0.3466601589078807,PPIG,57067,7.0,41.123999999999995,0.17022,2.5938e-06,0.096,0.32,0.00010109764090389592,0.1416141614161416,1.0877087708770878,0.5186922308008952
ENSG00000154479,3.408619372281336,2.0,0.5867478241377919,CCDC173,49009,25.0,29.642,0.84339,1.7274000000000002e-06,0.614,1.178,6.9550886006271e-05,0.23642364236423644,1.6433643364336434,0.8274639698255574
ENSG00000213160,7.165133015498419,1.0,0.13956475027567067,KLHL23,82502,8.0,22.184,0.36063,1.1559e-06,0.211,0.651,8.684799175169595e-05,0.04960496049604961,0.6620662066206621,0.27911242985540324
ENSG00000138385,4.246441554292864,2.0,0.4709825802213469,SSB,20132,6.0,21.809,0.27512,9.166200000000001e-07,0.15,0.543,0.00021092994010991773,0.19181918191819183,1.4297429742974297,0.6915579230545399
ENSG00000138382,1.9960441956911756,1.0,0.5009909110022122,METTL5,14851,8.0,11.427,0.70009,5.4183e-07,0.41,1.262,0.00013440469973006368,0.16861686168616863,1.7457745774577458,0.8396407843442342
ENSG00000144357,14.953901912992666,3.0,0.20061653590180742,UBR3,256674,6.0,90.865,0.06603200000000001,4.5153e-06,0.035,0.13,5.826029092542551e-05,0.09140914091409141,0.5184518451845185,0.2674887136218625
ENSG00000071909,26.1319197933297,25.0,0.9566843996812424,MYO3B,477027,64.0,79.473,0.8053100000000001,4.2833999999999995e-06,0.657,0.992,5.478079813790351e-05,0.6972697269726973,1.3361336133613362,0.9949284969595004
ENSG00000128683,9.357572046076735,2.0,0.21373065472026176,GAD1,47939,9.0,33.138000000000005,0.27159,1.6072e-06,0.163,0.474,0.00019519748109215324,0.08740874087408741,0.6728672867286729,0.3205933749554812
ENSG00000115806,4.823557855918525,0.0,0.0,GORASP2,38666,3.0,20.206,0.14847,1.1559e-06,0.067,0.384,0.0001247493367795615,0.010601060106010602,0.6206620662066207,0.20708673677391184
ENSG00000198586,10.351512024819671,1.0,0.09660424463617628,TLK1,240492,3.0,46.998999999999995,0.063831,2.4374e-06,0.028,0.165,4.304306182667062e-05,0.034403440344034406,0.45824582458245827,0.19320851608300113
ENSG00000123600,3.512565057703148,2.0,0.569384471787632,METTL8,117394,17.0,19.090999999999998,0.8904799999999999,9.9374e-07,0.608,1.335,2.9921163412978072e-05,0.23002300230023004,1.6183618361836185,0.8088849666893119
ENSG00000115827,7.6941826395678286,3.0,0.38990496333844576,DCAF17,50836,15.0,28.154,0.53278,1.2757e-06,0.355,0.82,0.0001513530301276227,0.17761776177617764,1.0071007100710072,0.5196214045240305
ENSG00000071967,3.6151993980544974,2.0,0.553219830993635,CYBRD1,35887,5.0,11.800999999999998,0.42371000000000003,5.9218e-07,0.22,0.891,0.00010073841218420312,0.22382238223822382,1.592959295929593,0.7910098467518232
ENSG00000077380,5.124826307812276,2.0,0.39025712870526047,DYNC1I2,61012,19.0,36.251999999999995,0.5241100000000001,1.9167e-06,0.365,0.769,8.399702202537657e-05,0.15941594159415942,1.2173217321732173,0.5816628593320309
ENSG00000115840,11.600744385140914,3.0,0.2586040947374567,SLC25A12,223887,9.0,37.789,0.23817,2.1204e-06,0.143,0.416,5.18151763395861e-05,0.11781178117811782,0.6684668466846685,0.3448051107259776
ENSG00000128708,4.9155505795812235,1.0,0.2034360106381398,HAT1,69642,4.0,23.525,0.17003,1.212e-06,0.083,0.389,7.058313344793693e-05,0.07220722072207221,0.9622962296229624,0.4058149397828144
ENSG00000172878,3.3913741069414347,2.0,0.5897314589701023,METAP1D,82669,11.0,16.382,0.67145,7.5144e-07,0.422,1.111,4.102352885533192e-05,0.23762376237623764,1.6475647564756477,0.830591933442269
ENSG00000144355,3.245529811266815,0.0,0.0,DLX1,4938,0.0,10.22,0.0,4.3856000000000003e-07,0.0,0.293,0.0006572559358580022,0.015601560156015602,0.9140914091409141,0.30497928497144117
ENSG00000115844,2.321172266577922,0.0,0.0,DLX2,3462,0.0,11.757,0.0,5.0243e-07,0.0,0.254,0.0006704714808139578,0.021802180218021803,1.218121812181218,0.4112663300786724
ENSG00000091409,20.30347083857238,4.0,0.1970106506322471,ITGA6,79100,23.0,61.586999999999996,0.37345,3.6010000000000003e-06,0.268,0.529,0.00025668104726387335,0.09700970097009701,0.45084508450845084,0.24626331328978524
ENSG00000152256,6.440178795716653,5.0,0.7763759607614447,PDK1,69723,12.0,23.956,0.5009100000000001,1.3168e-06,0.32,0.812,9.236806786450172e-05,0.40444044404440443,1.5787578757875789,0.916426872690875
ENSG00000091428,18.83355829868829,3.0,0.15929013266754496,RAPGEF4,317620,12.0,67.413,0.17801,3.9731e-06,0.113,0.288,5.9295882811813765e-05,0.07260726072607261,0.41164116411641166,0.21238684355588847
ENSG00000091436,8.572542144857616,4.0,0.4666060466555382,MLTK,192576,21.0,44.433,0.47262,2.1064e-06,0.334,0.681,4.451511166945837e-05,0.22982298229822984,1.0671067106710672,0.582999825603255
ENSG00000144354,5.953095230869545,1.0,0.16797984262279875,CDCA7,14178,8.0,24.752,0.32321,1.4716999999999998e-06,0.189,0.583,0.00041988258082025284,0.05960596059605961,0.7964796479647965,0.3357990927059211
ENSG00000172845,14.56841481137733,0.0,0.0,SP3,59244,1.0,32.419000000000004,0.030846,1.6443999999999999e-06,0.01,0.146,0.0002459053205620372,0.0034003400340034003,0.20562056205620563,0.06854168647351105
ENSG00000138430,3.065046291305575,0.0,0.0,OLA1,176252,6.0,20.558000000000003,0.29185,1.0276000000000001e-06,0.159,0.576,1.739013623281197e-05,0.0166016601660166,0.9640964096409641,0.3217993372655272
ENSG00000138433,4.5563476051982805,3.0,0.658422109098379,CIR1,47694,15.0,23.311999999999998,0.64345,1.3418e-06,0.43,0.991,9.553293087596512e-05,0.2978297829782978,1.5961596159615963,0.8495360080889224
ENSG00000144306,3.240564281857473,1.0,0.3085882312529859,SCRN3,33846,13.0,18.077,0.71915,8.249799999999999e-07,0.467,1.143,9.574437989297031e-05,0.10901090109010901,1.38993899389939,0.5970915675256158
ENSG00000163328,13.072945368010409,13.0,0.9944201275262033,GPR155,54857,30.0,41.783,0.718,2.1638e-06,0.536,0.974,0.00023830952053539948,0.6470647064706471,1.5693569356935695,1.0671185815912683
ENSG00000115935,5.5775916404650845,1.0,0.17928885161564384,WIPF1,123345,2.0,16.334,0.12244000000000001,9.4587e-07,0.049,0.385,4.5219438489319265e-05,0.0636063606360636,0.8498849884988499,0.3582587711689937
ENSG00000138435,6.274502934427165,5.0,0.7968758724401614,CHRNA1,16881,15.0,21.401999999999997,0.7008800000000001,9.202500000000001e-07,0.468,1.079,0.0003716902395845723,0.4148414841484149,1.6085608560856086,0.9375842178671139
ENSG00000128656,3.061263019247287,1.0,0.3266625551978487,CHN1,206007,7.0,23.169,0.30213,1.1056999999999998e-06,0.171,0.567,1.4859995142142194e-05,0.11501150115011502,1.4463446344634463,0.626052512924965
ENSG00000115966,8.335328572917122,1.0,0.11997127542748193,ATF2,96133,3.0,27.445,0.10930999999999999,1.4658000000000002e-06,0.049,0.283,8.670621506576433e-05,0.04260426042604261,0.5690569056905691,0.23994068913438962
ENSG00000154518,0.7845182131959707,0.0,0.0,ATP5G3,8350,2.0,7.6238,0.26234,4.7424e-07,0.106,0.826,9.395427702945756e-05,0.05140514051405141,1.7781778177817782,0.7485829874176807
ENSG00000144320,5.852034126941491,2.0,0.341761506617406,KIAA1715,78948,10.0,25.906999999999996,0.386,1.4834e-06,0.237,0.655,7.41251726065447e-05,0.13961396139613963,1.0729072907290729,0.5115104757267747
ENSG00000174279,1.5915483576419978,0.0,0.0,EVX2,6442,2.0,9.3168,0.21466999999999997,4.0027e-07,0.087,0.676,0.0002470581120214216,0.030803080308030806,1.5173517351735173,0.5417388284234084
ENSG00000128714,4.080589840983371,0.0,0.0,HOXD13,3048,5.0,11.048,0.45257,4.8653e-07,0.236,0.952,0.00133877619454835,0.012401240124012402,0.7326732673267327,0.24439180965195095
ENSG00000170178,0.534394921960566,0.0,0.0,HOXD12,1951,6.0,7.6006,0.7894100000000001,3.2445e-07,0.431,1.529,0.0002739082121786602,0.06240624062406241,1.8291829182918293,0.825135719671572
ENSG00000128713,0.7538453477253723,0.0,0.0,HOXD11,5779,5.0,6.6885,0.74755,2.8603000000000003e-07,0.389,1.533,0.00013044563899037415,0.052605260526052605,1.7851785178517852,0.7577038697112743
ENSG00000128710,3.837945617059385,1.0,0.26055606300284034,HOXD10,11153,4.0,12.007,0.33315,6.1204e-07,0.163,0.762,0.00034411778149909304,0.09240924092409242,1.2127212721272127,0.5139640763457717
ENSG00000175879,1.9931880277769516,0.0,0.0,HOXD8,3002,3.0,9.1472,0.32797,3.9879e-07,0.148,0.848,0.0006639533736765329,0.025202520252025202,1.3513351335133514,0.46378413757206977
ENSG00000170166,2.2909602976428642,0.0,0.0,HOXD4,2005,5.0,9.9291,0.50357,4.3045e-07,0.262,1.059,0.001142623589846815,0.022002200220022004,1.2299229922992299,0.4157235576295419
ENSG00000128652,2.3412022945453628,0.0,0.0,HOXD3,36491,3.0,14.145999999999999,0.21208000000000002,6.6913e-07,0.096,0.548,6.415834848443076e-05,0.021602160216021602,1.2103210321032103,0.40835149494315587
ENSG00000128645,0.07681873560081022,0.0,0.0,HOXD1,2382,5.0,8.7029,0.57452,3.8818e-07,0.299,1.206,3.2249679093539136e-05,0.093009300930093,1.8923892389238925,0.9743987051059477
ENSG00000128654,2.2988559582111465,2.0,0.8699979626197628,MTX2,68631,6.0,17.500999999999998,0.34285,7.4058e-07,0.187,0.677,3.349588317540392e-05,0.33063306330633063,1.8453845384538454,1.0506136318156392
ENSG00000170144,4.49783066457062,0.0,0.0,HNRNPA3,11396,1.0,20.352999999999998,0.049132999999999996,1.0217e-06,0.016,0.233,0.00039468503550110746,0.011401140114011402,0.6654665466546655,0.22198168122876039
ENSG00000116044,4.50913928351257,2.0,0.44354362867274794,NFE2L2,165103,8.0,21.774,0.36741,1.0734e-06,0.215,0.663,2.7311068142387298e-05,0.18081808180818082,1.3625362536253627,0.6554025040038965
ENSG00000018510,10.0512198644212,0.0,0.0,AGPS,151193,1.0,40.461999999999996,0.024715,2.0011e-06,0.008,0.117,6.647939960461925e-05,0.005000500050005001,0.298029802980298,0.09939043125731269
ENSG00000128655,18.15664391764043,20.0,1.101525154688341,PDE11A,485087,52.0,46.67100000000001,1.1142,2.5222e-06,0.891,1.404,3.7429665024295496e-05,0.7748774877487749,1.593959395939594,1.1543820243922687
ENSG00000155636,6.745424040611144,6.0,0.8894918931525605,RBM45,26588,19.0,26.898000000000003,0.70638,1.7351e-06,0.492,1.036,0.00025370182189751554,0.48484848484848486,1.66996699669967,1.0141206547509065
ENSG00000079156,16.89206223401276,2.0,0.11839880603641928,OSBPL6,204953,6.0,58.507,0.10255,3.0370999999999997e-06,0.055,0.202,8.24191996897472e-05,0.0484048404840484,0.3726372637263726,0.1775982090523337
ENSG00000180228,2.5699972707488574,1.0,0.3891054715823163,PRKRA,20099,3.0,13.885,0.21606999999999998,5.8684e-07,0.097,0.558,0.00012786692227219552,0.1354135413541354,1.5973597359735974,0.7157573523249208
ENSG00000204311,5.955260779417751,5.0,0.8395937953348288,DFNB59,9955,14.0,19.052,0.73482,1.4047999999999999e-06,0.484,1.149,0.000598218059208212,0.43624362436243624,1.6647664766476649,0.9800879032058496
ENSG00000079150,3.5487893229925853,2.0,0.5635724800686284,FKBP7,14937,11.0,10.425999999999998,1.055,5.2469e-07,0.662,1.696,0.0002375838068549632,0.22782278227822783,1.6093609360936094,0.8025223252470028
ENSG00000116095,4.3223734765190285,2.0,0.4627087434403461,PLEKHA3,35995,6.0,17.000999999999998,0.35291,9.7364e-07,0.192,0.697,0.00012008260804331236,0.18861886188618862,1.4101410141014101,0.6808006551958411
